pic_name,bool_value,bool_gme,bool_gamestop,bool_investing,value_screenshot
mk4s2c3tyhc61,True,False,False,False,6615.0
1ai2zj6c84f61,True,True,True,False,4098.0
asj64cu8sbb61,True,False,False,False,37505.0
P00l1nh,False,True,True,False,443.0
5b459qvpq3e61,False,False,True,False,193.0
brtqfi9aawe61,False,False,False,True,1125.0
ojMCz0u,True,False,False,False,301.0
du3nod5pu2e61,False,True,True,False,420.0
y9xdzrkvl3e61,False,True,True,False,483.0
6x3askivp2f61,False,True,True,False,547.0
9Ff05Zl,False,False,False,True,7678.0
nyulmk9t6zd61,False,True,False,False,15000.0
8t5fs64g7ae61,False,True,False,False,5000.0
aolzklxz43e61,False,True,True,False,351.0
30dcs8vjmxe61,True,True,False,False,680.0
pdsma24sgyd61,True,False,False,False,319.0
5ji24dtxee261,True,False,False,False,106580.0
xfbmxi1lccf61,True,True,False,False,32175.0
tagzos8awkc61,True,True,False,False,1000.0
rusfespc74f61,True,False,False,False,1049.0
bfjea40exxe61,False,True,False,True,27254.0
q9t3ru0bgae61,False,False,False,True,297.0
2pfygf55mwd61,False,False,False,True,315806.0
u901d5f29ae61,True,True,False,False,354.0
0hu5k6ujd5f61,False,True,False,False,5200.0
5mz6zpjif3f61,False,True,False,False,588.0
d9ycxet0kwe61,True,False,False,False,454.0
guyxp329gaf61,True,True,False,False,605.0
yqe5cy15e4e61,False,True,False,True,6185.0
s32icbucx3f61,True,True,False,False,142.0
2k934p9a2ce61,False,True,False,False,314.0
1c01k5zoojd61,True,False,False,False,5642.0
fxrcu0C,False,True,False,True,6518.0
baf8btuxwwe61,True,True,False,False,261.0
q3k6k1yo8bf61,False,False,True,False,2303.0
yi45lew2je861,True,False,False,False,4628.0
7ua2mtrl0fe61,False,False,False,True,12424.0
vqvpgddhncc61,True,False,False,False,238.0
cvr89ulmixd61,False,False,True,False,306.0
7qh9e6ldwxe61,True,True,False,False,51025.0
6xlej9hiu3f61,False,True,True,False,742.0
eWXL4LL,False,True,True,False,500.0
oaxq0z275cc61,False,True,True,False,529.0
mtxR3ef,True,False,False,False,297.0
vq7uhwxizxe61,True,True,False,False,1686.0
d1ogudmb4wd61,True,False,False,False,2111.0
4591aptlk3f61,True,False,False,False,1015.0
1hmh72x7tqe61,True,True,False,False,1560.0
99e16f5607161,False,False,False,True,703.0
n0cbyuq7w8f61,True,True,False,False,1590.0
9ms1keguzkd61,False,True,True,False,1000000.0
fr1oqrhv56e61,False,False,True,False,306.0
Xze4oaV,False,True,True,False,420.0
m8cgllizz3f61,False,True,False,False,520.0
b46sso43a6f61,False,False,False,True,28109.0
jh66nngkj4f61,False,True,False,True,3122.0
utw7wt1zzhd61,True,True,False,False,4770.0
b5aclj72n4e61,True,True,True,False,3593.0
d0mcow07k4f61,False,True,True,False,107.0
k6k9576a9ec61,True,False,False,False,13680.0
a10nb5z712e61,False,False,True,False,420.0
g4qfhzjwduy51,False,False,False,True,4576.0
wwx8p59tbxe61,True,True,True,False,1306.0
ku8w46daj3f61,True,True,False,False,218.0
eeh98z5ae5e61,False,True,True,False,10000.0
a6f1f2zpave61,False,True,True,False,325.0
q1lpurafs3e61,False,False,False,True,50074.0
70clwpa2fjf61,False,True,False,False,61846.0
faj01tcrvve61,True,True,False,False,7840.0
rnvmj2d15kc61,False,False,False,True,2884.0
36ipd8zc79461,False,False,False,True,1337619.0
svmk9v9822f61,False,False,True,False,1336.0
82yyaoxsvwe61,True,False,False,False,140.0
69wdhlzcawd61,True,False,False,False,1064.0
6oisjtbs2ic61,False,False,False,True,2410.0
n5h2h8rp93e61,True,False,False,False,5603.0
btzhujschhe61,True,False,False,False,1657600.0
x3w9k745ywc61,True,True,False,False,1093.0
tatyolu3oxd61,False,True,True,False,7062.0
osiq1mangwd61,True,False,False,False,22944.0
FYmqE6K,True,False,False,False,22597.0
vuer2gj5k8f61,False,False,False,True,114713.0
rnj807e67ye61,False,False,False,True,3721.0
uiouu23vbeb61,True,True,False,False,6317.0
e0s7u92dewd61,False,False,True,False,371.0
fanmyf0l3rc61,False,True,True,False,2692.0
yf4gm03nbwc61,True,True,False,False,362.0
9pv6knxiqwd61,True,False,False,False,675.0
abfgcdrs2ae61,False,True,True,False,383.0
10nu90qe2if61,False,True,False,False,1299.0
467ozz3vrxe61,False,False,False,True,51238.0
czv725pxd4f61,False,False,False,True,160.0
18z6jstgy5f61,True,True,False,False,6710.0
5mebr3ankaf61,True,True,True,False,468.0
qj9oaqrx1ye61,True,True,False,False,1492.0
olk6tw7uyr161,False,False,False,True,3841.0
uvvgynxig3f61,False,True,False,False,182.0
v9de9bvo2w861,True,False,False,False,10150.0
IWhsIes,False,False,False,True,30969.0
mprhgcle3wd61,True,True,False,False,316.0
hhfmzowr8wd61,False,False,False,True,7616.0
ba7gyef77t661,False,True,False,False,718.0
1hdvor97scf61,False,True,False,False,4658.0
0jX6nMX,False,False,False,True,760886.0
tOXamgI,True,True,True,False,4329.0
yjqabwylg0061,True,False,False,False,2292.0
63nk03t18id61,False,True,True,False,105.0
miwsf5ocsye61,False,False,False,True,1564.0
7aa90svhtwd61,False,False,False,True,41111.0
fpaaj7g9h2e61,False,True,True,False,500.0
qtxe02tohae61,False,True,True,False,1500.0
4wqbizjn05e61,True,False,False,False,99649.0
aiw6y8m159f61,True,True,True,False,1155.0
6onne129w2e61,False,True,True,False,411.0
9dzk2qoiu1f61,False,False,True,False,32868.0
6vhshkkyv2f61,False,True,False,False,507.0
oowxd7s4b0f61,False,True,True,False,11250.0
8c7ub8zo13f61,False,False,False,True,873.0
b5cthwx0kzc61,True,False,False,False,4140.0
qf0zbhif53f61,True,True,False,False,11476.0
u2ekpja66qe61,False,False,True,False,1200.0
1eq2xrnsqd261,True,False,False,False,2080.0
6wubj1axewd61,True,True,False,False,1099.0
bh0vbyw3hu261,True,False,False,False,721.0
orq94htzr9e61,False,False,False,True,54670.0
q3raao2j5xd61,True,False,False,False,6942.0
8p42yn4hkxe61,False,True,False,False,219.0
uhhgpmnhws261,True,False,False,False,2376.0
b53dc7eqfwd61,True,True,True,False,701.0
wiuryac38r961,False,False,False,True,3999.0
gqrdldca2id61,False,False,False,True,1362.0
7c34ajaanzd61,False,True,False,False,21683.0
c3pcd3htj3e61,False,True,True,False,255.0
e5ybzfbakd461,False,True,True,False,385.0
u760gd28g4f61,False,False,False,True,2147.0
qhypfg8pajd61,True,True,False,False,1957.0
nxsa5e5l23f61,False,False,False,True,1156.0
dgoqlmuaz3f61,True,True,False,False,221.0
blch4akbe6f61,True,False,False,False,633.0
o0ibfq5lw2f61,False,False,True,False,65660.0
6g0OMAn,False,True,False,False,2000.0
k02q1olkaxc61,True,True,False,False,9699.0
211zs6wrtve61,False,True,False,False,271.0
75mlc9o4n3f61,True,True,False,False,125.0
9on9rkl2e8e61,False,True,True,False,311.0
ASoRGEM,False,True,True,False,392.0
e5u8j4u52re61,False,True,False,False,89050.0
gqbs5x2m5af61,False,True,False,False,450.0
qywwygt9nve61,False,False,False,True,102.0
UoFAVfh,False,False,False,True,2795.0
q1zqathaunz51,True,False,False,False,900064.0
tafr77y809a61,False,False,False,True,577.0
mvjfyc8qfid61,False,False,False,True,97736.0
4bm2qbpkcxe61,False,True,True,False,238.0
xmwxus9tt2e61,True,False,False,False,2838.0
dtn62XR,False,False,False,True,31216.0
2gy9hh8evve61,True,True,False,False,3975.0
d9r6nw7vn3f61,False,True,False,False,579.0
eb88dqjv46e61,False,True,True,False,276.0
p45e6yjxk3e61,False,False,False,True,108.0
deqaic9esre61,True,False,False,False,1386.0
9gg3nbg7b1f61,False,True,False,False,410.0
5ou7i4n3e3e61,False,True,True,False,422.0
k7i4ccgnn3e61,False,True,True,False,2605.0
fn1humsnlze61,True,True,False,False,12152.0
4488ivtdhxc61,True,False,False,False,1047.0
mhaemudyr2e61,False,True,True,False,447.0
xvg39tq5dae61,False,True,False,False,1063.0
9z2ieks0pf061,True,False,False,False,492.0
14fr9uuos7461,False,False,False,True,15627.0
i3sqxw1kjxe61,True,True,False,False,439.0
v1wnaytndbe61,False,False,True,False,315.0
95uzvtkbt8x51,True,False,False,False,5895.0
6ppb9padq3f61,True,False,False,False,4134.0
rxyxljq4nwe61,False,True,True,False,6031.0
m5e96cdgcxd61,True,False,True,False,5031.0
i84yulzzz3e61,False,True,False,False,841.0
1zn1i5qstx761,False,False,False,True,42096.0
z1hl958umoe61,False,True,False,False,800.0
0adj5fh9oxe61,False,True,True,False,218.0
yqeauBf,True,False,False,False,301.0
n9ppnog9vye61,False,False,True,False,189.0
xprn3g8573e61,True,False,False,False,29500.0
tqssk6085we61,True,True,True,False,5773.0
y5zalqiluue61,False,False,False,True,354.0
yqekufbgsye61,False,False,False,True,100.0
rn82ukkgwwd61,True,False,False,False,325.0
HxKpH3S,True,True,False,False,736.0
49yewtql22e61,False,True,False,False,500.0
3ivr2bmjs0f61,True,True,False,False,947.0
cmdz2ktq05e61,False,False,True,False,233.0
cfppmxwp7id61,True,False,False,False,5700.0
3h4vq5iqrjc61,True,False,False,False,13689.0
v5lv56dp6af61,False,False,True,False,2807.0
clwwva9rqye61,True,True,False,False,411350.0
z9mu0axxqaf61,False,True,False,False,1833.0
dhof9wzwf4e61,False,True,False,False,9768.0
lt44izx392f61,True,True,False,False,1184.0
1ci2pv7kfbe61,False,False,True,False,14253.0
vywp8admfre61,True,False,False,False,1826866.0
ab1wem5njz861,False,False,False,True,3732.0
6l5ctad4z3f61,False,True,True,False,5000.0
gvseae5mzae61,True,False,False,False,500.0
17tuazmw33e61,False,False,True,False,100.0
0rvb4dprw2f61,False,False,False,True,498.0
xbqmih64mwe61,True,True,False,False,255.0
584ba575ykd61,True,False,False,False,27342.0
sfq8ldftqle61,True,True,False,False,312.0
cfk3wnor9tz51,False,False,False,True,66414.0
hfd77ae3x0e61,False,True,False,False,132647.0
s8004hg523f61,True,False,True,False,7659.0
vkj0zzm3vae61,False,True,True,False,336.0
m5m7fq28i0d61,False,True,True,False,7059.0
fernq5kvqbc61,True,True,False,False,2695.0
whzajdm6awd61,False,True,True,False,1172.0
bsj0o75zo7e61,False,True,False,False,8500.0
1yja5fqeefe61,True,True,True,False,8256.0
81ejz8bk2jd61,True,False,False,False,2759.0
crl2ohssa5f61,True,True,False,False,186.0
mw485k1j4xd61,False,True,True,False,333.0
f4l7ew0f5ee61,False,True,False,False,987654.0
5830cl73tbe61,True,False,False,False,591.0
cte1faevq4e61,False,True,False,False,258.0
a0urfdwlpye61,True,True,False,False,15020.0
zqt1n49r7zd61,False,True,False,False,296.0
6GxKlOK,False,True,True,False,420.0
8qif9a7djxd61,False,False,True,False,122.0
4ovno9hr0ef61,True,False,True,False,8594.0
eo8x2b903ld61,True,False,False,False,2898.0
yfwxdmpl0ef61,False,True,False,False,14265.0
k9aqqqst73e61,False,True,True,False,420.0
wqiswnkuoxd61,True,False,False,False,417.0
zzoajzfr73e61,False,True,True,False,414.0
lo4i96ndds261,False,False,False,True,470.0
jlp8zuxvnwe61,True,True,True,False,247.0
bmn2l72kope61,False,False,True,False,500.0
lafbwj3idbf61,False,False,True,False,3369.0
vijcf3z5j2f61,True,True,True,False,91324.0
y98k9xo4rqe61,False,True,False,False,312.0
gv6icz4efwd61,True,False,False,False,3364.0
8ablaqjaqwd61,False,False,False,True,188.0
eFWQ6Rq,True,False,False,False,323.0
dmnmzqbi2df61,True,True,False,False,8888.0
9f85c2xh5xd61,True,False,False,False,132776.0
441ny2qs3p361,True,False,False,False,7146.0
5dv0xbhpz3f61,True,False,False,False,3255.0
nza5n6n7ove61,False,False,True,False,290.0
9wbfsemhtwe61,True,False,False,False,239.0
9f0eg83tr4f61,False,False,True,False,11605.0
3usys7cvgyd61,False,True,False,True,41495.0
X1qvWaE,False,False,False,True,6851.0
dr4xwpludwd61,False,False,False,True,1714.0
p6nlc8s7pzd61,True,False,False,False,121094.0
j8gzd31yy4e61,False,False,True,False,9541.0
ddp6nncyblb61,True,False,False,False,13067.0
15hszl9n9md61,True,False,False,False,11816.0
hx3hlgi8mhf61,False,False,True,False,350.0
szx7dq0bwjd61,True,False,False,False,2034437.0
f3h8kqdjaxe61,True,True,False,False,470.0
7yb84nxkvhf61,True,True,True,False,15291.0
yye234d,True,False,False,False,286.0
xj4d8tcscae61,False,True,False,True,1000.0
UXD1Lv8,True,True,False,False,155.0
fpcwrx7zmwd61,True,False,False,False,4856.0
vbchsh6k52e61,False,False,True,False,500.0
CCVUebK,True,False,False,False,179.0
8chusoe1wif61,True,True,False,False,4814.0
0CkDTEf,False,True,True,False,110090.0
oti7xct6wwe61,True,True,True,False,80000.0
fd3fhvnk94f61,False,True,True,False,100.0
64e3ulyqzxe61,False,True,False,False,3644.0
v8s59alauc961,True,False,False,False,115.0
jruo9yew13f61,True,True,True,False,2013.0
4i7vl5ahy2f61,True,True,True,False,122.0
taybqwjdw2f61,False,True,True,False,243.0
kyxc167iq2e61,False,True,True,False,440.0
ahf1davdmwd61,True,False,False,False,168.0
54vgpz6f2ma61,True,False,False,False,257317.0
51nxuo67kif61,True,True,False,False,824.0
sw1n3x45ql261,False,False,False,True,420.0
5re1i6lnuxe61,False,False,False,True,1000.0
eo9nfhh9lxd61,True,True,False,False,2931.0
4uxstjkso4f61,False,True,True,False,1322.0
6jr9bd4n34161,False,False,False,True,1631.0
f5g9yr0ujxd61,False,False,False,True,64720.0
hamdfwvi5ze61,True,False,False,False,4981.0
jzc29wmewwd61,True,False,False,False,570.0
ptq8wu2a3b061,True,False,False,False,3866.0
yqd5bysw04e61,False,True,False,True,48293.0
baqknvssz2f61,False,True,True,False,300.0
i074n76gv4f61,True,True,False,False,1594.0
bdkmg78gzf061,False,False,False,True,10598.0
7s3hlrs468761,False,False,False,True,2306.0
bf2pb0gdnz261,False,False,False,True,20600.0
l1abcqlavee61,False,True,True,False,305343.0
dkx62j7zvwe61,False,False,True,False,331.0
wiox2cj5k4f61,False,True,False,False,630.0
r31aydb076a61,True,False,False,False,860.0
ial6v7w3gye61,False,False,False,True,4576.0
5t24acoxg7e61,True,False,False,False,787.0
tvh5odqm8jf61,True,False,False,False,2934.0
yc9q4zl3zde61,True,True,True,False,351.0
6a5ne1h5z9f61,True,False,False,False,4186.0
m70r13ebuuy51,False,False,False,True,13366.0
lylezz59a3f61,True,True,False,False,10300.0
qbbjqol1b7e61,False,True,False,False,395.0
fzyfur9r7za61,True,False,False,False,6149.0
2z9qt7y1rve61,False,False,True,False,308.0
94fx9ccil9f61,False,True,False,False,18360.0
nbv7ri0xz4f61,False,True,False,False,1040.0
cfjbovms2id61,True,True,False,False,154.0
ddmifqarct161,True,False,False,False,9924.0
m6p3ju8k54f61,True,False,False,False,1758.0
rhs08c0dqic61,True,True,False,False,8471.0
5d9444kcdcb61,False,False,False,True,14565.0
9patu6ra3xe61,False,False,True,False,745.0
w4ll492f8wd61,True,True,False,False,18686.0
sz6389c8cbe61,True,False,False,False,535.0
u1bzi5l2gze61,False,True,True,False,300.0
9shuqxp3ws961,False,False,False,True,31284.0
bctgwd6xawe61,True,False,False,False,194.0
yqrixa23o2e61,False,True,True,False,469.0
5leg3umel8e61,False,True,True,False,420.0
k34ijqtnzye61,False,False,True,False,189.0
ar5mi0p563f61,True,True,True,False,355.0
w1p8abdiowd61,True,False,False,False,508.0
t55r8voj56f61,True,True,False,False,255.0
jrfp9wgwc4f61,True,True,True,False,1593.0
7fk17imrv6f61,True,False,False,False,1752.0
qtm75yjhg4f61,False,True,False,False,9932.0
2z9p51ki3je61,False,True,False,False,31302.0
9uha2h3d6kd61,True,False,False,False,24250.0
2cxgnx07ixc61,True,False,False,False,1672.0
dwt1d1cy14f61,False,True,True,False,108.0
bls7crl6mhf61,False,True,False,False,179.0
cq4bspzekbf61,True,False,False,False,3075.0
ydog2jtee7e61,False,True,False,False,12215.0
jbnqdxdojse61,True,False,False,False,450.0
21ffzblbqtz51,False,False,False,True,114.0
5h2drgn6z2f61,False,True,False,False,304.0
vyxf8vb5b6e61,False,True,True,False,15488.0
322grps0o4f61,True,False,False,False,273.0
d7nk2fxg53f61,False,True,True,False,4919.0
jk39xvhy3pd61,True,False,False,False,29551.0
zo02dknfxwd61,False,False,False,True,103430.0
fdrkqnrf5u661,True,False,False,False,292962.0
mqoubhsnxkd61,True,False,False,False,4845.0
xxuwfxpb74e61,False,True,True,False,400.0
TYUirE5,False,False,False,True,53644.0
zkvu0bts7ye61,True,True,False,False,8867.0
hskwzg0ru6e61,False,False,False,True,525.0
c90i3nwm34e61,False,True,False,False,5002.0
jnq43m1j6wd61,False,False,False,True,12993.0
lvhqfsqw5fe61,True,True,False,False,367.0
pk5kf3ioeae61,False,False,True,False,412.0
im7fwc604xd61,False,False,True,False,335.0
wi2npq8i93f61,True,True,False,False,18353.0
6xrquorlh4e61,True,True,False,False,2112.0
tg968v7sy9f61,False,True,True,False,923.0
an4xa8g9w4f61,True,True,False,False,2580.0
pdynox4yt4e61,True,True,False,False,330.0
wfd7ptng4cy51,False,False,False,True,19203.0
nlc68tayd3161,True,False,False,False,92901.0
xh6dd7a0r3e61,False,True,True,False,3214.0
xqvbvil92id61,True,False,False,False,30591.0
b72ou5z9rid61,True,False,False,False,3557.0
e8d2bs7xu3e61,True,True,True,False,293.0
mxomd6st2id61,False,True,True,False,38510.0
al1op6fza3e61,True,True,False,False,990.0
yrz4q980owd61,False,False,True,False,350.0
pafeqi9hl4y51,False,False,False,True,5117.0
9gsof2gj7hf61,True,True,False,False,846.0
bodc4q41a3e61,False,True,True,False,2143018.0
hfrdfmqeijb61,True,False,False,False,4118.0
lYhA5jY,True,False,False,False,5218.0
z3Sh80L,True,True,True,False,104.0
8dsnq98i9kb61,True,False,False,False,9009.0
m5vez10loaf61,True,True,False,False,313.0
oh8n73op24f61,False,False,False,True,886.0
f9nzzk8ya3e61,False,True,True,False,420.0
qat3aekfs7161,True,False,False,False,4200.0
3qlklds08gd61,False,False,True,False,109.0
eIEbNIB,False,True,False,False,210000.0
osnybwvuz5161,True,False,False,False,4744.0
MGYPKEC,False,False,True,False,2720.0
yt5b7t70j5f61,True,False,False,False,25000.0
mx26g32w73e61,False,False,True,False,420.0
9vs4mllppwd61,False,True,True,False,380.0
b2dw4xkftwd61,False,True,False,False,463.0
uegeye2830461,True,False,False,False,420.0
ouidp5n9twe61,False,True,False,False,239.0
kypi4vtqm3f61,False,True,True,False,25498.0
en3fur11x1661,True,False,False,False,51960.0
hh01jxeskxd61,True,True,True,False,41900.0
82z8o0ex7xc61,True,False,False,False,1848.0
bx2zzw7ihle61,False,True,False,False,1432.0
uwgflxqdq2e61,False,True,True,False,443.0
k3ezkyh624f61,False,True,True,False,972.0
0zum3qm7rve61,False,True,True,False,297.0
ocutm0258nd61,True,True,False,False,278700.0
8naqzqg0vwd61,True,False,False,False,6740.0
f8sajlus3xc61,False,True,False,False,328.0
4zlpr8ekejf61,True,True,True,False,2626.0
wuq3dpgvi3f61,False,True,False,False,114.0
2181qoffyve61,True,True,False,False,26339.0
rm2866h0x2e61,False,True,True,False,395.0
by3nw4bym9161,False,False,False,True,45383.0
g1f7z1tpzae61,True,False,False,False,1226.0
be4b6jkee5f61,True,False,False,False,355.0
bj2dicxem4f61,True,True,False,False,3366.0
tc6bbx2d43e61,False,True,True,False,300.0
9ukj90sxk4d61,False,False,False,True,16692.0
jOIjrhG,False,False,False,True,13339.0
3JlKt9t,True,True,False,False,9750.0
dd2dzbvvkyd61,True,False,False,False,1997.0
uddnu1cpnye61,True,False,False,False,1979.0
fhchw9btyue61,False,True,False,False,18871.0
91f3s1s9o2e61,False,True,True,False,470.0
z69dx2nei4f61,False,True,True,False,196.0
iwzazwmf63f61,False,True,True,False,14633.0
gjvvhwpno3e61,True,False,False,False,152.0
e3iz6w4ps9f61,True,True,False,False,138.0
xsinkv6su1f61,False,False,True,False,333.0
8zntu99s1lb61,False,False,False,True,17286.0
bs55mlr8zae61,True,False,False,False,334.0
u22qjeq32bc61,True,True,True,False,6199.0
6yyse53sixa61,True,False,False,False,43385.0
f241f5jgave61,False,True,True,False,69420.0
9cqj9515ixc61,True,True,False,False,383.0
si7kh19fkx961,False,False,False,True,13000.0
u2wkyeium0761,True,False,False,False,6090.0
302so9g1obe61,False,True,True,False,261.0
w3x2fjek03f61,False,True,False,False,33957.0
a9r4xsqw0e561,True,False,False,False,29205.0
d2k8h8daywd61,True,True,False,False,341.0
hnc2tl8aqje61,True,True,False,False,312.0
7hxh4gsxr9761,False,False,False,True,179067.0
ay6xicob1ye61,True,True,False,False,316.0
omlsp5nseye61,True,True,False,False,4407.0
709vb8hbkic61,True,False,False,False,2009.0
bujll8urqwe61,True,False,False,False,2178.0
w0xqysrb6dc61,True,False,False,False,3407.0
6lbbpfc11we61,True,False,False,False,155.0
zy14cub2rre61,True,True,False,False,30888.0
kuymwbqbr2e61,False,True,True,False,444.0
jxxmfd5sq6e61,False,True,True,False,482.0
46vjx1borxe61,True,True,False,False,1728.0
gf01rydvwf461,False,False,False,True,775.0
1at6k1rqn2f61,False,False,True,False,244.0
0v2bo3j5rue61,True,False,False,False,1051.0
zs3nhugs82f61,False,False,False,True,474.0
ioeqzag8j0e61,False,False,False,True,335.0
7rkvf87d2qe61,False,True,False,False,325.0
ebo3e9j4gwd61,False,True,False,False,856.0
slwpi7wyt3f61,True,True,False,False,16598.0
TJX5Zxy,False,False,False,True,2620.0
yfbrjxf6pjd61,True,False,False,False,3720.0
iss91y339f161,True,False,False,False,412481.0
s7lmv765wg161,False,False,False,True,19708.0
s3wo57n2q6e61,False,True,False,False,311.0
0o188b65z2e61,False,False,False,True,38239.0
rgsnvwrtu4a61,True,False,False,False,55925.0
9sdi3v2tuhf61,True,False,False,False,4332.0
nfag48yqyod61,True,True,False,False,3957.0
043d5rguhyd61,False,False,False,True,19037.0
c2r7os36dbf61,False,True,True,False,511.0
7x8f8v1h5wd61,True,True,False,False,19957.0
tmh8ub8802d61,True,False,False,False,5021.0
3v5kgx8nhbf61,False,True,False,False,426.0
ahm7cxe0f9f61,True,True,True,False,42506.0
kbsc12lc3bc61,True,True,True,False,14167.0
g8smgalp3jc61,True,False,False,False,3166.0
vslgo5rpn5f61,True,True,True,False,20003.0
y3b95w80xxe61,False,False,True,False,302.0
mianyzx2acb61,False,True,False,False,4340.0
tti9wb3io3e61,True,False,False,False,9797.0
ihrnr716awe61,True,True,True,False,325.0
fg2nitrtbze61,True,True,False,False,488.0
699cye0qgcc61,True,True,True,False,12508.0
1eyovkl7xod61,True,True,True,False,3525.0
ngl7dcelt3e61,False,False,False,True,6690.0
399l03i8fbf61,False,True,True,False,1000.0
ny2u5vdcy2f61,True,False,False,False,2716.0
vrifdt3zchf61,True,True,False,False,471.0
x0dq48vg4if61,True,True,True,False,3644.0
pslte661s2e61,False,True,False,True,4798.0
l407ewgtm2f61,True,True,False,False,640.0
cb4avsuc2zd61,False,True,False,True,7002.0
83d6xsptx0b61,True,False,False,False,39680.0
USbG4ib,False,True,True,False,420.0
1joct55mexd61,False,False,False,True,16630.0
6sbata5jlgy51,True,False,False,False,4290.0
bva6c6eu93e61,False,True,True,False,10842.0
p1i2p7pcdxe61,False,True,True,False,236.0
hqa8v0wmh6e61,False,True,False,False,612.0
wc450ej6g9f61,False,True,True,False,8951.0
wv03glo8thf61,False,False,False,True,272.0
o9olcbdtq3f61,False,False,False,True,550.0
s0eq4gz4o1161,False,False,False,True,25170.0
a7aksa6ziue61,False,False,False,True,13243.0
rxadcdrpixc61,False,True,True,False,138.0
7y4385xgks361,False,False,False,True,1598.0
uws3q6cl43e61,False,True,True,False,300.0
08aush0a3jf61,False,False,True,False,493.0
ath33vtx74f61,False,True,False,False,115.0
2yywhlsl94f61,True,True,False,False,26574.0
ECHkbQZ,True,True,False,False,139314.0
0r6lHGK,False,False,False,True,7103.0
zmqshb5to2e61,False,True,True,False,462.0
shhqfvduts561,False,False,False,True,251154.0
vzqvc1ox8wd61,True,True,False,False,1199.0
ovvk7ic54se61,False,False,False,True,325.0
7x74u3y0lt161,True,False,False,False,5865.0
djeqocr,True,False,False,False,6926.0
y4gyonxnrxd61,True,False,False,False,339.0
9ih1kk2vtaf61,True,False,False,False,811470.0
okamrfmdy2f61,False,True,False,False,1000.0
tj183kry5s961,True,False,False,False,560.0
itc436gdx2f61,True,False,False,False,1825.0
8jyu7ivcdcb61,False,True,False,False,13656.0
5jbvu7njqhf61,True,True,False,False,1219.0
m1t824kv1be61,False,False,True,False,500.0
nmpd97yq04e61,False,False,False,True,100.0
18u6699ycyd61,True,False,False,False,1354.0
au9gira1pzd61,False,True,False,False,320.0
ijdr3rdp6ze61,True,True,True,False,3250.0
8u7znapzs4e61,False,False,True,False,247.0
wgnptu5qj3f61,True,True,False,False,1708.0
6u92oca7iye61,True,False,False,False,111.0
rtg0tcbo04f61,False,False,False,True,503.0
m6vxm621gh061,False,False,False,True,1119.0
dq4fgora83e61,False,True,True,False,420.0
zyb1v54xx2f61,False,True,True,False,111.0
ianigdl0ouy51,True,False,False,False,2521.0
vemxr8v8ohf61,True,False,False,False,158.0
4491mc5ubtb61,True,False,False,False,5070.0
1v910l9whbe61,False,True,False,False,500.0
1t53dvi1agb61,True,False,False,False,117121.0
alcm1ezlkhd61,False,True,True,False,101.0
49o58spgd0f61,False,False,False,True,263.0
pek4olxnfcb61,True,False,False,False,4361.0
9h7v92x7bae61,True,True,False,False,1667.0
cnwf7rjxg3f61,True,False,False,False,25256.0
BxLrfdC,True,False,False,False,30760.0
v61byawu94b61,True,False,False,False,15400.0
pue652jq6bf61,False,True,True,False,4378.0
5kp0rjzh35f61,True,True,True,False,1278.0
lkb3oc77dz761,True,False,False,False,3233.0
g2rsga52wue61,True,False,False,False,18750.0
8qr7df5z33e61,False,False,False,True,4202.0
2k7sy7b6zxa61,False,False,False,True,8235.0
hQ0MBSU,False,False,False,True,10157.0
kqpe2m415xd61,False,True,True,False,10000.0
96zgsr1vrwd61,True,False,False,False,35240.0
eli0ffi3b4e61,True,False,False,False,46141.0
0711n59ei3e61,False,True,False,False,366.0
l5ch2f2qyxd61,True,True,False,False,697.0
le4xg44gugf61,True,False,False,False,205.0
g9dq8j0jv3e61,False,True,True,True,273.0
uouhvs5oyqe61,True,False,True,False,312.0
f0dnwa9zgo161,False,False,False,True,28171.0
ci2cpfcnjxe61,False,False,False,True,725.0
l4mf20fp34161,False,False,False,True,2004062.0
egcca5hf0jd61,True,True,False,False,3517.0
7s4zhg68v6d61,False,False,False,True,2026.0
ov6pzzqod3e61,True,True,False,False,401.0
dexlra52lxe61,True,False,True,False,5800.0
2bg3w1kgtye61,False,True,False,False,200.0
38bq8um25xe61,True,True,True,False,6175.0
1bjrpqpw43e61,False,False,True,False,351.0
0uaumddh6af61,True,True,True,False,364.0
g0jcz2l193f61,True,False,False,False,4066.0
t10gzck98xe61,True,False,False,False,124056.0
t0nn7qcb7db61,False,True,False,False,3550.0
o4igpzzi83e61,False,True,False,False,420.0
jr5daqdeg7561,True,False,False,False,4040.0
z1xefwzcgq961,True,False,False,False,2199.0
5drldq27c4f61,True,False,False,False,139947.0
uppljyonlxd61,True,True,True,False,891.0
EVHg8Ls,True,False,False,False,1330.0
2x6cifcxo2e61,False,False,True,False,457.0
ocjnc48rdxd61,True,False,False,False,1285.0
ols00t04gxe61,True,True,False,False,1313.0
pn8avx0cw2f61,True,True,False,False,400.0
62hl5torcve61,False,True,False,False,100.0
tz99ukleh6e61,False,True,True,False,311.0
es52hp897be61,True,False,False,False,9500.0
lqn2e2iv0ye61,False,True,True,False,180.0
h1ine9vfa7161,False,False,False,True,1407.0
sb8iknziw8f61,False,False,False,True,37021.0
1p3umzag9df61,False,True,True,False,32943.0
wutfh2s4lwd61,True,False,False,False,18005.0
